Data Type,Target,Feature,Mean_Gradient,Std_Gradient
DTI,c2b,F42,0.0020901332846666332,0.007838629233333299
DTI,c2b,F43,-6.801005333333334e-05,0.0077724567933333336
DTI,c2b,F44,-0.0027265034466666667,0.008060431586666666
DTI,c2b,F45,0.0014351551533332999,0.007944315853333333
DTI,c2b,F46,0.00896082584,0.008075900406666668
DTI,c2b,F47,-0.0019340859173333667,0.007607444753333334
DTI,c2b,F48,0.003157910251333334,0.007736492079999967
DTI,c2b,F49,-0.0097315013,0.008702588313333334
DTI,c2b,F5,-0.004281861794666666,0.0077572275066666654
DTI,c2b,F50,-0.017318744293333334,0.00901336382
DTI,c2b,F51,0.006728752031333299,0.007737606733333333
DTI,c2b,F52,0.0074115476466666335,0.007749600753333333
DTI,c2b,F53,-0.002855868693333367,0.007431534106666666
DTI,c2b,F54,-0.008663379106666666,0.008006868626666665
DTI,c2b,F55,-0.0030035446933332995,0.007424578499999966
DTI,c2b,F56,-0.005478414761999967,0.00767376634
DTI,c2b,F57,0.013531131500000002,0.007999357333333334
DTI,c2b,F58,0.001345995898666667,0.0074325928466666
DTI,c2b,F59,0.0032904111326667,0.007576400099999999
DTI,c2b,F6,-0.0010468777999999668,0.007740248273333333
DTI,c2b,F60,0.009047429986666666,0.007959811306666667
DTI,c2b,F61,0.025263452333333335,0.008812531866666633
DTI,c2b,F62,-0.01167803204,0.00799733508
DTI,c2b,F63,-0.0009430955646666335,0.007857826026666632
DTI,c2b,F64,-0.0028079133946666665,0.00757065066
DTI,c2b,F65,0.007474883759999967,0.00818505764
DTI,c2b,F66,0.009508095679999932,0.007705687693333334
DTI,c2b,F67,-0.006256075199999967,0.00764717946
DTI,c2b,F68,-0.009104172066666668,0.00802625698
DTI,c2b,F69,-0.004543368173333333,0.0073508800599999995
DTI,c2b,F7,-0.005581725994666633,0.008015132106666666
DTI,c2b,F70,0.0070754927540000005,0.007826237426666634
DTI,c2b,F71,0.0007036952380000335,0.008086602153333332
DTI,c2b,F72,0.006102860380000001,0.0080845348
DTI,c2b,F73,0.006186106086666633,0.008136505406666668
DTI,c2b,F74,0.006870050886666666,0.007799619333333334
DTI,c2b,F75,0.005562044103333333,0.0076985361933333
DTI,c2b,F76,0.0062781563216,0.007766332433333301
DTI,c2b,F77,0.0004239561726666667,0.007717253566666666
DTI,c2b,F78,-0.008234954315333299,0.009164945266666632
DTI,c2b,F79,0.00911866086,0.007912796193333333
DTI,c2b,F8,-0.0085587712533333,0.00823210616
DTI,c2b,F80,0.0106429891133333,0.007878129373333332
DTI,c2b,F81,-0.00032685709333333336,0.008075239159999968
DTI,c2b,F82,0.0026665756466665996,0.007671585880000001
DTI,c2b,F83,0.008473252484666667,0.007670398153333334
DTI,c2b,F84,0.011436429379999967,0.008570521766666667
DTI,c2b,F85,-0.014163519866666667,0.0085019095133333
DTI,c2b,F86,-0.022178844066666665,0.008978785499999966
DTI,c2b,F87,-0.010102204971999967,0.0078726143733333
DTI,c2b,F88,0.00478327236,0.007863215906666667
DTI,c2b,F89,-0.011834266278,0.008385931359999967
DTI,c2b,F9,-0.0022284743466666665,0.0076693616533333
DTI,c2b,F90,0.003703189862,0.008330697659999999
DTI,c2b,F91,0.0023608683737333333,0.007737725813333333
DTI,c2b,F92,-0.011529942906666667,0.008029568126666666
DTI,c2b,F93,-0.0016486226219999667,0.007976412453333333
DTI,c2b,F94,-0.0157088432333333,0.008378617046666667
DTI,c2b,F95,0.005412301273333299,0.00770358968
DTI,c2b,F96,0.0090848927933333,0.007651394926666667
DTI,c2b,F97,-0.0051066636433333,0.008097477399999968
DTI,c2b,F98,-7.887217333333214e-06,0.007705889879999967
DTI,c2b,F99,-0.00234320786,0.007669887006666601
DTI,c2b,P1,0.007238917007999951,0.00766511730999995
DTI,c2b,P10,0.00075446337,0.0073184309899999005
DTI,c2b,P100,0.012303745920000001,0.00782054548999995
DTI,c2b,P101,-0.0017975218299999501,0.00746663505
DTI,c2b,P102,-0.0035775741574,0.0074954098
DTI,c2b,P103,-0.017650641199999997,0.00914059465
DTI,c2b,P104,0.018702718099999998,0.00810428099
DTI,c2b,P105,-0.00193238883,0.00782251680999995
DTI,c2b,P106,0.0033136409369999495,0.00741124570999995
DTI,c2b,P107,0.00597398163,0.00737317762
DTI,c2b,P108,0.0041172590949999505,0.007741885179999949
DTI,c2b,P109,0.00233728004,0.00731871346
DTI,c2b,P11,0.00599472723,0.00766636985999995
DTI,c2b,P110,0.009214064309999999,0.007486721539999949
DTI,c2b,P111,0.00449772713,0.00719896188
DTI,c2b,P112,-0.01210772929,0.00770057568
DTI,c2b,P113,0.00745561428,0.007557231120000001
DTI,c2b,P114,0.0152634616,0.00811359756999995
DTI,c2b,P115,0.009441386329999999,0.00723603095
DTI,c2b,P116,0.0047712047900000006,0.00714547489999995
DTI,c2b,P117,0.00019270942999994998,0.007784541029999949
DTI,c2b,P118,0.0017303452000000002,0.007164860409999949
DTI,c2b,P119,-0.00120976301,0.00731964255
DTI,c2b,P12,-0.00404078838,0.00832037485
DTI,c2b,P120,0.0198074567,0.00911446831
DTI,c2b,P121,0.00598849506,0.00716033352
DTI,c2b,P122,-0.00966256872,0.00805940015999995
DTI,c2b,P123,0.005010059505,0.00704274370999995
DTI,c2b,P124,-0.000356684464,0.00818674924
DTI,c2b,P125,0.005990236955,0.00779633141999995
DTI,c2b,P126,0.019536492699999998,0.00793811732
DTI,c2b,P127,0.004244709107,0.007410996079999999
DTI,c2b,P128,0.00572141231,0.00744849141
DTI,c2b,P13,0.00724568129999995,0.00813775157999995
DTI,c2b,P14,0.00143712472020005,0.0074985981900000005
DTI,c2b,P15,-0.0002021564600000001,0.0071380014
DTI,c2b,P16,-0.0027966579299999496,0.00714243892
DTI,c2b,P17,0.00527741981,0.00814944534
DTI,c2b,P18,0.01278282943,0.00831011862
DTI,c2b,P19,-0.003418202809,0.0077278137899999995
DTI,c2b,P2,-0.005108515222999949,0.00760759703
DTI,c2b,P20,-0.00371604062,0.007627659110000001
DTI,c2b,P21,-0.005378982169999999,0.0071935075599999995
DTI,c2b,P22,0.0012326444179999998,0.00750707445
DTI,c2b,P23,0.0171613018,0.00809047028
DTI,c2b,P24,0.0062123051199999,0.00753260940999995
DTI,c2b,P25,-0.001975523507,0.00742123928
DTI,c2b,P26,-0.0021548067129999503,0.00706400017
DTI,c2b,P27,0.01569612375,0.009078338099999951
DTI,c2b,P28,0.002162432328,0.00735292414
DTI,c2b,P29,-0.0086212221,0.0074049116
DTI,c2b,P3,-0.001931280746,0.007358425659999999
DTI,c2b,P30,-0.00784022113,0.0075293120500000005
DTI,c2b,P31,0.00850337391,0.0075346605900000006
DTI,c2b,P32,-0.008218891499999999,0.0079442584
DTI,c2b,P33,0.01570318763,0.00805890038999995
DTI,c2b,P34,0.0007983473877999501,0.00739108729
DTI,c2b,P35,0.00087021801999995,0.00741464673
DTI,c2b,P36,0.00634303653,0.00788203330999995
DTI,c2b,P37,-0.0064301356556,0.00773439096
DTI,c2b,P38,-0.0062078985529999495,0.0075393685599999495
DTI,c2b,P39,-0.0064161823399999495,0.0073760369599999995
DTI,c2b,P4,0.00832721313,0.00801006378
DTI,c2b,P40,-0.00166434482,0.00740841534999995
DTI,c2b,P41,-0.0014735321739999501,0.0074752275
DTI,c2b,P42,-0.00672359837,0.00745394541999995
DTI,c2b,P43,0.00415280268299995,0.007417996269999999
DTI,c2b,P44,0.00787067652,0.007112126470000001
DTI,c2b,P45,7.590269999995002e-05,0.007469334209999951
DTI,c2b,P46,-0.003920351797,0.00731598217
DTI,c2b,P47,-0.00231938025,0.007542178429999999
DTI,c2b,P48,0.0017513064540000001,0.007155185459999949
DTI,c2b,P49,0.000860276515,0.0074109004099999504
DTI,c2b,P5,-0.00859926096,0.0076820055499999505
DTI,c2b,P50,-0.00574961394999995,0.0072034263799999505
DTI,c2b,P51,-0.016483274699999998,0.00774203372
DTI,c2b,P52,0.0010587700999999498,0.00760220069
DTI,c2b,P53,-0.00585480244,0.00845772166
DTI,c2b,P54,0.00022337981999999993,0.0070982086699999496
DTI,c2b,P55,-0.0050909397999999995,0.00754821095
DTI,c2b,P56,0.007556065997999999,0.007851938230000001
DTI,c2b,P57,0.014748912925999998,0.0072727045099999
DTI,c2b,P58,-0.00980358668,0.00750119904
DTI,c2b,P59,0.01250389987,0.00770061966
DTI,c2b,P6,0.01866196005,0.00826402629
DTI,c2b,P60,-0.00184414322999995,0.00745553393999995
DTI,c2b,P61,-0.00697561545,0.00731689348
DTI,c2b,P62,-0.0036873482842,0.00736087873999995
DTI,c2b,P63,-0.005556993564,0.00731867343999995
DTI,c2b,P64,0.00042821194999995003,0.00775642619
DTI,c2b,P65,0.01936081605,0.008211884820000001
DTI,c2b,P66,0.00532202856899995,0.00711831288
DTI,c2b,P67,-0.0024394891599999998,0.0074781830799999505
DTI,c2b,P68,0.005529634833999949,0.00742843962999995
DTI,c2b,P69,-0.003755165676,0.00726846571
DTI,c2b,P7,0.006066695360000001,0.00757246437
DTI,c2b,P70,0.005885936681000001,0.0070883884799999
DTI,c2b,P71,-0.005640209224,0.0073603313399999495
DTI,c2b,P72,0.00391985630999995,0.007129051319999949
DTI,c2b,P73,-0.00817264221,0.00751414413
DTI,c2b,P74,0.010253647438,0.00778719815
DTI,c2b,P75,0.011060260620000002,0.0076961164999999505
DTI,c2b,P76,0.0013926363,0.00708880681
DTI,c2b,P77,-0.00089216810599995,0.007240268779999949
DTI,c2b,P78,0.01538947898,0.008330150549999998
DTI,c2b,P79,0.00753574615,0.0077382636799999995
DTI,c2b,P8,0.006294491,0.00724578112
DTI,c2b,P80,0.004745220293,0.00792800812
DTI,c2b,P81,-0.0028964797800000003,0.00748480205999995
DTI,c2b,P82,-0.0066788429480000005,0.00716131799
DTI,c2b,P83,0.00899345196,0.00796873896
DTI,c2b,P84,0.015349791599999999,0.00819163878
DTI,c2b,P85,0.0031302479972999,0.00715639044999995
DTI,c2b,P86,-0.00636362614,0.00741234411
DTI,c2b,P87,0.009818953829999949,0.00714399909
DTI,c2b,P88,-0.00401328387999995,0.00781929776
DTI,c2b,P89,0.008995493656000001,0.00745276072
DTI,c2b,P9,0.002624415044,0.00777725915
DTI,c2b,P90,0.00687596528,0.00755256713
DTI,c2b,P91,0.00998167628999995,0.00780841507
DTI,c2b,P92,0.01336722148,0.00812937546
DTI,c2b,P93,0.006245222276999951,0.00739074806999995
DTI,c2b,P94,-0.00411694334,0.00765266593
DTI,c2b,P95,0.013425035799999999,0.0076975656899999495
DTI,c2b,P96,-0.00693971788999995,0.00792211714999995
DTI,c2b,P97,0.00908679348,0.00795059668
DTI,c2b,P98,0.005832626897,0.00826583961
DTI,c2b,P99,-0.0022676784999999,0.00749581022999995
DTI,c2b,R1,0.005452806241606667,0.007353499813333333
DTI,c2b,T1,-0.0039132122713333335,0.0082157552133333
DTI,c2b,T10,0.006733602036,0.007880001486666666
DTI,c2b,T11,-0.0008849630781333334,0.007473750053333332
DTI,c2b,T12,0.011301111286666632,0.0079812180533333
DTI,c2b,T2,-0.008252393293333334,0.007552224579999933
DTI,c2b,T3,0.00171001171,0.007715903693333334
DTI,c2b,T4,0.0005128350446667,0.007691099246666666
DTI,c2b,T5,-0.0016031286373333333,0.008315392866666634
DTI,c2b,T6,0.008827973453333334,0.008628385606666667
DTI,c2b,T7,0.0024708677179999666,0.007482659579999999
DTI,c2b,T8,0.007003769425333334,0.007759016013333334
DTI,c2b,T9,0.025248376399999967,0.008930077693333333
