Feature,Importance
C31,0.0001227200293286712
F66,0.00012046774405403138
F164,0.0001199113720575129
P110,0.00011422534111915628
F75,0.00011172267735706231
P88,0.00010977595355647907
C21,0.00010901552512203594
F117,0.00010893940878011765
F70,0.00010543379740579617
F155,0.000102439933721854
C29,0.00010080221709130033
F106,9.848688717299936e-05
F135,9.33909834484048e-05
F167,9.31841622110463e-05
F30,9.312010807991378e-05
F159,9.101083592120141e-05
F153,8.984031484560173e-05
P73,8.940453729722186e-05
F76,8.513644945808973e-05
F54,8.203623098621549e-05
P14,7.523791405070757e-05
F32,7.390766946302474e-05
F81,7.133034078032896e-05
F1,7.052379812499954e-05
F24,6.734431781783013e-05
P123,6.333409743319862e-05
F55,6.326976273682839e-05
P109,5.814324653237168e-05
F79,5.250043372677649e-05
P39,4.98145044581122e-05
T12,4.926854278661796e-05
F23,4.582401201862485e-05
F130,4.437194859387983e-05
F83,4.3461032020575274e-05
F90,4.308472863874257e-05
C24,4.293750246351369e-05
P89,4.242227502564422e-05
F166,3.7569759327960026e-05
P58,3.515991312292854e-05
P122,3.33786691669058e-05
C7,3.010003181616039e-05
F20,2.945651767489732e-05
T6,2.912426877217378e-05
F47,2.8715917996979812e-05
F35,2.5344712063035678e-05
F163,2.5166850843483247e-05
F59,2.4458808076066597e-05
C6,2.3825052919068666e-05
F8,2.3470377903667127e-05
P46,2.107116936338471e-05
F31,1.667655274637525e-05
P85,1.563866118841073e-05
P53,1.5425522681389302e-05
F33,1.448708032834034e-05
P9,1.3785797098608833e-05
F157,1.2461820828613135e-05
P101,1.2404883638073017e-05
F154,1.1291567566051875e-05
F105,1.077136119342903e-05
P117,1.0369451343805736e-05
P108,1.0243540213883406e-05
F46,1.0143326872524839e-05
F51,1.0039666407091197e-05
F169,8.535530926656598e-06
P22,8.025519288556993e-06
F113,6.031320458621536e-06
F119,5.895131101762985e-06
F9,2.303713597706647e-06
F5,1.1552705562856147e-06
P93,9.110772525966482e-07
F123,-1.551042125846891e-08
P116,-1.515135444529747e-06
F53,-2.5133840252156147e-06
C3,-2.6370247012019734e-06
F45,-4.099161416482033e-06
C23,-5.882299178638917e-06
P45,-9.838011312157668e-06
F64,-1.157595315322002e-05
C28,-1.2061172569133305e-05
P10,-1.33498437299151e-05
C5,-1.3821964772908758e-05
C25,-1.6282444256399132e-05
F140,-1.8327891348124402e-05
P62,-1.864008922893845e-05
F14,-2.061230054266616e-05
F121,-2.510042040144711e-05
P54,-2.652983179856072e-05
F162,-2.7319815861459595e-05
P82,-2.750112369815927e-05
P50,-2.7594311742173973e-05
T10,-2.9712585186159048e-05
P107,-3.115692358344191e-05
P80,-3.239202302347532e-05
T5,-3.2665573176804406e-05
F111,-3.289898716833939e-05
F48,-3.340756806367029e-05
P28,-3.458161349692013e-05
F139,-3.510509853059674e-05
P69,-3.600632379814339e-05
F67,-3.613996567648492e-05
F49,-3.827947990779901e-05
P41,-3.847902770748313e-05
C1,-4.026122946121369e-05
F138,-4.047147612513679e-05
C20,-4.74413012318875e-05
F18,-4.828656381916652e-05
P36,-4.835340230004981e-05
R1,-5.0651680211966085e-05
P47,-5.076492920776943e-05
F125,-5.196794085104983e-05
P49,-5.308696276562497e-05
F84,-5.3198334923765243e-05
F151,-5.327846914995327e-05
P98,-5.3316307408413086e-05
C15,-5.624582952408197e-05
P76,-5.6309754119476804e-05
F43,-5.790406730759035e-05
C2,-5.9230086158756914e-05
C26,-5.948775065895972e-05
P102,-6.190330418329726e-05
T3,-6.199268215409948e-05
P11,-6.380477612224488e-05
C18,-6.551899829922991e-05
C17,-6.632936613957253e-05
C22,-6.642144284485507e-05
F28,-6.731897741534265e-05
F56,-6.904783874654985e-05
P105,-7.00430869362334e-05
P86,-7.031955505596433e-05
F68,-7.115950413119076e-05
P118,-7.183316642371818e-05
F118,-7.315119512569801e-05
C16,-7.600729070582624e-05
P128,-7.797058962237813e-05
P67,-7.918629011021139e-05
P40,-7.984140858339206e-05
P119,-7.98431914313058e-05
P26,-8.107252342597349e-05
F116,-8.13129072684049e-05
F52,-8.135446300776561e-05
F93,-8.355460415769844e-05
F141,-8.438495429390347e-05
P44,-8.464984108265128e-05
F77,-8.472056455517407e-05
F73,-8.744357513588153e-05
F110,-8.863636614231396e-05
F132,-8.971316568104904e-05
C11,-9.055254534366952e-05
P64,-9.174135683363006e-05
P7,-9.187873718663475e-05
F127,-9.577034769243653e-05
F82,-9.583177792842346e-05
P77,-9.838398649588686e-05
P83,-0.0001001323534568277
T11,-0.00010685617306074313
P21,-0.00010917548956135281
F17,-0.00010984819593065076
P60,-0.00011031257707474484
P24,-0.00011060387272403549
P1,-0.00011092581916638533
T7,-0.00011170558254860463
P94,-0.00011617140323263441
P111,-0.00011927716519206654
P71,-0.00012137630490347551
F102,-0.00012537489043467075
P43,-0.0001397614151958715
F98,-0.00014169378433261936
F99,-0.00014336953098816884
F97,-0.000145510821461059
F120,-0.0001484995058631977
F112,-0.0001501702698244012
F72,-0.00015097412578446434
C13,-0.00015235243868838566
P34,-0.0001525338547512467
P90,-0.0001551058294345875
F150,-0.00015938341054568816
P56,-0.00016058160954941504
P61,-0.00016125103986575073
F25,-0.00016154307411242463
F161,-0.00016318453762083075
P37,-0.00016614265865486644
P8,-0.00016636599571218103
C12,-0.00017687241707100564
P115,-0.00017742612494817678
P3,-0.0001796975448891569
P19,-0.00018006622897106527
P63,-0.00019584733165718405
P38,-0.00019936707872403314
F37,-0.00020053434803224413
F19,-0.00020661543551612205
F29,-0.00020812008079122978
P66,-0.00021234463553514437
F149,-0.0002174844388206143
P99,-0.00021876200201227381
P12,-0.0002202159203833931
P52,-0.0002233352789085652
P68,-0.00022475586040020533
F71,-0.0002312345413955974
P96,-0.0002323566093638707
F91,-0.0002325752046401286
P13,-0.00023656655694050954
F60,-0.00023844004166568845
P30,-0.00024713019732778283
F131,-0.0002592179621000668
F137,-0.00026314071946913485
P16,-0.00026677690039569326
P48,-0.0002694335583515173
F6,-0.00027454422284127754
T4,-0.0002820272507107147
F133,-0.00028423960250278935
T8,-0.0002940847001364766
F38,-0.00029659094459904
C8,-0.0002984921966907583
F44,-0.00031065753528032315
F39,-0.0003325759986127164
F160,-0.00033360601787191246
P97,-0.0003460117442964705
F63,-0.00038207014898554713
F142,-0.0004246588728910483
F78,-0.0005211467016673854
P35,-0.0006345500548208926
F146,-0.000651400525817869
F36,-0.000656082914991507
P72,-0.0007041714605607208
