Feature,Importance
F46,-0.000256485647501048
F129,-0.0002597112034053772
F115,-0.000259926460778015
F122,-0.0002606526155314759
P29,-0.0002621053557077646
F73,-0.00026536749132051175
F68,-0.0002676937788430589
F12,-0.00026856158076553615
P45,-0.00028294038710638956
P25,-0.0002912806339897767
F58,-0.0002933046653719407
P9,-0.00029405348963762457
P96,-0.0002973481013213819
P40,-0.0003011905463000897
F69,-0.0003039464075447196
F44,-0.00030444785887202564
F65,-0.0003164442265745526
F100,-0.00033096473849438814
P12,-0.0003345882158641844
F83,-0.0003405762700420256
P61,-0.0003610074212972769
C23,-0.00037135900829343704
F121,-0.0003717379644431862
F96,-0.00037648499158593474
P94,-0.0003962430317769439
F101,-0.0004107999155147146
F55,-0.0004123271025499919
T2,-0.0004350547941762706
F13,-0.000444805423608674
P51,-0.0004479300188447555
F106,-0.0004523463740530698
P52,-0.00045911979605102183
F119,-0.00048253627564760483
F3,-0.000508774550547253
P31,-0.000524918661243512
F135,-0.000528809594526436
P70,-0.0005463416113697939
F20,-0.0005505610005716699
F57,-0.0005724306000895796
P58,-0.0005749955308925303
F97,-0.001078671663062969
