Feature,Importance
F157,-0.001294233070172357
P43,-0.0013054292833740266
F68,-0.0013255209500422805
F31,-0.0013430412008539783
F10,-0.0013446028021541156
P8,-0.0013570100771665762
F89,-0.0013577299136526388
F129,-0.0013605715247497318
F79,-0.0013666056437462437
F38,-0.0013770839449803508
F41,-0.0013801633625537325
F100,-0.0014018254207407211
P124,-0.0014043723378766692
F69,-0.0014228209560839921
F77,-0.0014559384543655352
F65,-0.0014596953989768568
F13,-0.0014747995334483122
F17,-0.0014775027695207664
F88,-0.0015221142671683285
P120,-0.0015360649829663676
P38,-0.0015402950087087142
F28,-0.0015407554695094027
F42,-0.0015470067329721449
F57,-0.0015624979943093197
T2,-0.0015639574330139627
F154,-0.001613381515935952
P27,-0.0016364717954313601
P72,-0.0016743236712791544
F21,-0.0016950427150467906
P83,-0.0016956167350633765
F93,-0.0016980063996369754
P58,-0.0017690398295486798
P22,-0.0017952928493662145
F112,-0.001799500534976728
P2,-0.0018047297147876673
F141,-0.0018052223130675226
F165,-0.0018829276548999463
F90,-0.0018910818320280408
F142,-0.0019184172775569496
T1,-0.001931451264505535
P49,-0.0019610036547192513
F72,-0.002009562077197424
F161,-0.002020446162110545
F15,-0.0020895251048569817
F113,-0.002093181661307586
P19,-0.0021042604984685908
P30,-0.0021062066159078354
F33,-0.002120409220199004
P64,-0.0021531508758631636
T8,-0.0021657949803027153
F53,-0.002251781448184831
P103,-0.002257885042521446
P91,-0.0023037441920979785
P59,-0.0023160137019524905
T7,-0.002332656770304009
F1,-0.002374801920172187
F34,-0.002500967217243222
F78,-0.0025952362685192298
F138,-0.0025975663144430783
P99,-0.0028747331233303975
F40,-0.0036917064670062504
P39,-0.004133051122904652
