Feature,Importance
F100,-0.00021388348312556538
F166,-0.00022136472809979323
F123,-0.00022174360476054922
P89,-0.00023105225552777497
P50,-0.00026306607633022063
P64,-0.00027567930946168493
F144,-0.0002937407135060077
F93,-0.000304897067747012
T12,-0.0003144725953742267
F145,-0.0003157222642273361
P7,-0.00032297175168203294
F8,-0.000324102619464961
F12,-0.00033413626179759073
P55,-0.0003358517608297973
F76,-0.0003391978947519636
P65,-0.0003474714915438604
F3,-0.00035118501075062094
F70,-0.00035282798268654325
F58,-0.00037174825510852825
F152,-0.0003780204401610643
P21,-0.0003949965943260914
P29,-0.0004481939460105888
F120,-0.0004642072668358921
T4,-0.00047297874322369535
P124,-0.0004775784646680936
F20,-0.0004817491382109296
F61,-0.0004849027686333329
P41,-0.0004894177177587444
P56,-0.0005044178871836724
F22,-0.0005127454420048138
F29,-0.000515944944724156
F161,-0.000537039330805289
F48,-0.0005530915934661262
P68,-0.0005546173230250862
F139,-0.0005565430436455188
F39,-0.0005768680674226978
P6,-0.0006112594055820431
F24,-0.0006158287738666779
F31,-0.0006225670210662671
P75,-0.0006318739874704438
P95,-0.0006456611307711135
P105,-0.0006479237452152286
P78,-0.0006664107805457675
F19,-0.0006761836953700584
P62,-0.0006806992563970216
P3,-0.0006913796170278985
F165,-0.0006980725417427447
F71,-0.0007268049933775167
F140,-0.0007378856019253366
F109,-0.0007461515365006832
F142,-0.0007554097458088548
F26,-0.0007602934070024325
F125,-0.0007749479089554257
F5,-0.0007920757155809088
F149,-0.000828127343282059
P74,-0.0008513264194190296
F156,-0.0008893851562839838
F126,-0.0008903151410077026
P57,-0.0009195199165279444
P83,-0.00092123541206246
T9,-0.0009236147541086037
F30,-0.0009430406760277954
P80,-0.0009790910982742317
P1,-0.0009976858920894838
P60,-0.0009997112809888796
F98,-0.0010424546833536664
F137,-0.0010919124660189183
F41,-0.0011095444239583418
P117,-0.0011601314463632218
P99,-0.0011770889801346663
F154,-0.0011870214419155366
F34,-0.0012046426536815424
