Feature,Importance
P116,-0.0001823508662537554
F11,-0.0001845011306953914
F53,-0.00019213670236315484
P73,-0.00020228298496764995
P54,-0.0002026781145286982
F66,-0.0002056336741876219
P51,-0.00021424831323006986
P69,-0.0002205774848621278
F71,-0.000223431096924509
F10,-0.00022347999642455819
P102,-0.00023005897509063012
P4,-0.00023961314500331454
F14,-0.0002607532903560861
F12,-0.0002694723151042577
F123,-0.00027219206046136257
P101,-0.0002738298555766683
P77,-0.0002901610671835142
P16,-0.00030131888814235455
P112,-0.00031283455826602857
F2,-0.00031719266106831066
P39,-0.00032722328879899456
P58,-0.00033581818005987694
F21,-0.00039351861849006297
F100,-0.00044753083506130496
F54,-0.000508542660706679
F19,-0.0005348009483187477
P20,-0.0006952509521883865
F99,-0.0008021995394714044
