Data Type,Subset Type,Target,Feature,Mean_Gradient,Std_Gradient,Abs_Mean_Gradient
SMRI,FTPC,c0b,F17,0.0017440687800000004,0.0074524147999999995,0.0017440687800000004
SMRI,FTPC,c0b,C7,-0.0016962251519999998,0.007718440260000001,0.0016962251519999998
SMRI,FTPC,c0b,F135,-0.0016653650399999997,0.00740399792,0.0016653650399999997
SMRI,FTPC,c0b,P34,-0.0016353084940000002,0.007026197600000001,0.0016353084940000002
SMRI,FTPC,c0b,C12,0.0016302558720000001,0.0072379500999999995,0.0016302558720000001
SMRI,FTPC,c0b,F67,-0.0016219681679999997,0.00721635174,0.0016219681679999997
SMRI,FTPC,c0b,P77,0.001610781,0.00717767688,0.001610781
SMRI,FTPC,c0b,F61,0.0016049081199999995,0.007474498939999999,0.0016049081199999995
SMRI,FTPC,c0b,P94,-0.001567097164,0.0068944878799999994,0.001567097164
SMRI,FTPC,c0b,P52,-0.0014900938,0.0085656612,0.0014900938
SMRI,FTPC,c0b,C18,0.00148114957,0.00688499024,0.00148114957
SMRI,FTPC,c0b,T5,-0.0014633796599999999,0.0074924369200000005,0.0014633796599999999
SMRI,FTPC,c0b,P102,-0.0014173801920000003,0.008516801000000001,0.0014173801920000003
SMRI,FTPC,c0b,P46,-0.0014157361,0.0075138973,0.0014157361
SMRI,FTPC,c0b,C11,0.0013540485400000003,0.00780758714,0.0013540485400000003
SMRI,FTPC,c0b,F57,-0.001288489512,0.00714639536,0.001288489512
SMRI,FTPC,c0b,P104,0.0012785948708,0.0084840388,0.0012785948708
SMRI,FTPC,c0b,P69,-0.0012748312799999999,0.00760581546,0.0012748312799999999
SMRI,FTPC,c0b,F130,-0.00124548984,0.006871411480000001,0.00124548984
SMRI,FTPC,c0b,F88,-0.0012394503860000002,0.00752233858,0.0012394503860000002
SMRI,FTPC,c0b,T4,-0.0012196527000000001,0.006874475820000001,0.0012196527000000001
SMRI,FTPC,c0b,P118,0.0011981690000000002,0.007646172500000001,0.0011981690000000002
SMRI,FTPC,c0b,F92,-0.0011773239320000003,0.007597594939999999,0.0011773239320000003
SMRI,FTPC,c0b,F71,-0.0011759549400000003,0.00695271606,0.0011759549400000003
SMRI,FTPC,c0b,F44,0.0011670240800000001,0.00876067984,0.0011670240800000001
SMRI,FTPC,c0b,P1,-0.001147243664,0.00796592048,0.001147243664
SMRI,FTPC,c0b,T3,0.0011371953800000001,0.0069120656,0.0011371953800000001
SMRI,FTPC,c0b,P91,0.0010579747759999999,0.00687354246,0.0010579747759999999
